,old_user,old_item,user,item
38992,223980,953,7869,33
38993,11736,1270,427,45
38994,85235,79091,2920,423
38995,165715,34437,5819,294
38996,170910,431,6013,17
38997,217339,919,7627,32
38998,140328,4226,4901,118
38999,70103,4226,2391,118
39000,64791,216,2200,7
39001,199685,1230,7031,42
39002,174989,216,6167,7
39003,140151,170645,4895,802
39004,106372,1240,3665,43
39005,49355,4226,1708,118
39006,227457,1240,7987,43
39007,102924,2193,3543,67
39008,8446,3421,289,98
39009,50985,230,1766,8
39010,119907,161,4164,6
39011,95953,56174,3288,349
39012,209446,303,7356,10
39013,82873,47610,2828,323
39014,138089,3101,4823,88
39015,239282,111113,8406,565
39016,92110,80463,3161,428
39017,224406,4226,7889,118
39018,80839,3307,2754,96
39019,165213,4226,5806,118
39020,78511,919,2677,32
39021,76787,4022,2622,113
39022,10283,590,357,24
39023,186937,1240,6627,43
39024,227470,4022,7988,113
39025,180271,590,6391,24
39026,187543,1094,6651,36
39027,126643,590,4410,24
39028,179904,653,6375,27
39029,217749,4226,7646,118
39030,212806,1270,7471,45
39031,88285,653,3022,27
39032,167568,4226,5892,118
39033,268044,149830,9430,735
39034,13110,4226,479,118
39035,54271,33166,1880,287
39036,151971,4215,5305,117
39037,275466,103228,9696,540
39038,87210,6,2982,0
39039,30005,6,1030,0
39040,38106,161,1336,6
39041,140371,953,4904,33
39042,276277,7252,9727,194
39043,22023,161,779,6
39044,119803,1270,4157,45
39045,155115,2671,5409,74
39046,203581,2671,7157,74
39047,183908,2263,6504,69
39048,95148,3809,3258,107
39049,273236,21,9615,2
39050,47620,3809,1643,107
39051,105594,653,3634,27
39052,275849,21,9708,2
39053,237584,3733,8347,105
39054,58693,590,2013,24
39055,195947,1127,6925,38
39056,190394,45221,6745,316
39057,244636,3450,8594,100
39058,59906,4226,2063,118
39059,5098,26094,187,243
39060,32467,83369,1128,445
39061,37946,43396,1331,311
39062,109950,6925,3790,181
39063,269567,21,9477,2
39064,101957,919,3510,32
39065,117211,590,4043,24
39066,63326,919,2173,32
39067,129490,1240,4520,43
39068,235569,4226,8274,118
39069,208164,919,7322,32
39070,61937,1411,2124,48
39071,12951,3421,474,98
39072,115032,13,3969,1
39073,260272,1270,9149,45
39074,111654,4226,3852,118
39075,53059,1217,1849,41
39076,20869,8042,743,207
39077,99734,388,3425,14
39078,217190,1270,7621,45
39079,221562,332,7792,11
39080,278486,2558,9812,72
39081,89524,72737,3072,400
39082,208295,216,7325,7
39083,211020,266,7406,9
39084,225843,1752,7939,55
39085,37431,28,1320,3
39086,22280,1270,781,45
39087,110951,266,3826,9
39088,152739,3450,5337,100
39089,160328,653,5598,27
39090,53770,4677,1866,128
39091,130561,2193,4550,67
39092,196830,1270,6949,45
39093,6884,1230,248,42
39094,266587,3210,9384,92
39095,266357,1270,9376,45
39096,115032,4022,3969,113
39097,122540,4022,4264,113
39098,84924,4226,2907,118
39099,145334,3101,5082,88
39100,82775,13,2822,1
39101,268826,2671,9451,74
39102,177035,8638,6246,216
39103,140866,4226,4927,118
39104,223497,303,7853,10
39105,162764,4022,5693,113
39106,232490,122916,8167,612
39107,6681,919,240,32
39108,230134,590,8071,24
39109,25646,1619,883,50
39110,45294,161,1573,6
39111,151457,3992,5285,112
39112,43054,3450,1502,100
39113,217822,3786,7650,106
39114,146665,1411,5116,48
39115,34895,8254,1230,211
39116,45176,431,1568,17
39117,36856,48032,1301,324
39118,186338,2622,6600,73
39119,118561,1932,4101,62
39120,113357,2193,3907,67
39121,8262,1230,284,42
39122,262946,1127,9256,38
39123,203288,3101,7145,88
39124,59306,79091,2040,423
39125,122503,6,4263,0
39126,189091,40278,6710,305
39127,13459,1240,490,43
39128,91598,2193,3142,67
39129,13978,6881,513,179
39130,145701,6,5088,0
39131,188060,1921,6671,61
39132,78672,6,2689,0
39133,197297,7106,6963,185
39134,262633,1270,9240,45
39135,156179,62265,5437,370
39136,251757,592,8865,25
39137,224463,4226,7891,118
39138,30389,2671,1050,74
39139,222656,3450,7826,100
39140,60591,8638,2086,216
39141,99003,161,3398,6
39142,185736,43917,6573,312
39143,116072,1411,4005,48
39144,110951,1240,3826,43
39145,194979,6,6887,0
39146,276418,953,9730,33
39147,197089,4022,6956,113
39148,10318,592,360,25
39149,141968,1240,4972,43
39150,31979,53121,1109,335
39151,212973,56174,7481,349
39152,234072,1240,8221,43
39153,128726,653,4483,27
39154,198568,1127,7003,38
39155,173454,80463,6098,428
39156,82305,592,2802,25
39157,235760,40278,8283,305
39158,203626,149830,7158,735
39159,83379,2335,2846,71
39160,264810,1300,9328,46
39161,59279,2335,2038,71
39162,157327,4226,5485,118
39163,235707,592,8281,25
39164,48922,8984,1689,230
39165,204306,2193,7181,67
39166,176752,2789,6238,82
39167,33545,57504,1172,354
39168,263258,91890,9267,488
39169,274040,590,9647,24
39170,110881,53121,3823,335
39171,81037,5618,2760,151
39172,187979,1127,6665,38
39173,268149,497,9435,22
39174,112007,34437,3863,294
39175,252776,919,8898,32
39176,216985,21,7615,2
39177,233872,42163,8210,308
39178,218266,590,7664,24
39179,1507,47610,67,323
39180,109396,79091,3770,423
39181,186514,919,6608,32
39182,185361,1270,6556,45
39183,232485,32840,8166,285
39184,180774,5618,6403,151
39185,54740,91500,1891,484
39186,245298,2671,8622,74
39187,52600,303,1827,10
39188,35470,91500,1244,484
39189,54740,21,1891,2
39190,29152,592,993,25
39191,269878,103228,9490,540
39192,198223,72737,6993,400
39193,83439,2335,2847,71
39194,198885,47610,7010,323
39195,59112,62526,2033,371
39196,73936,1230,2524,42
39197,258252,590,9076,24
39198,174518,161852,6145,768
39199,56050,497,1934,22
39200,255847,1240,8992,43
39201,172138,5618,6054,151
39202,170702,544,6005,23
39203,110986,53550,3827,336
39204,39167,4022,1372,113
39205,46207,2622,1600,73
39206,205722,590,7228,24
39207,225434,5618,7924,151
39208,52389,8984,1820,230
39209,9440,99912,332,524
39210,192866,5618,6820,151
39211,139062,161,4848,6
39212,43286,1921,1510,61
39213,77490,56174,2646,349
39214,211438,919,7426,32
39215,148854,3421,5202,98
39216,174000,33166,6119,287
39217,235858,80615,8284,430
39218,182788,3814,6463,109
39219,99543,1270,3414,45
39220,232640,1270,8169,45
39221,222602,1438,7822,49
39222,60900,416,2097,16
39223,79462,3421,2713,98
39224,60519,3814,2083,109
39225,214641,3101,7542,88
39226,131109,8638,4573,216
39227,14994,5618,559,151
39228,107946,590,3722,24
39229,74519,6,2546,0
39230,274907,1270,9676,45
39231,186514,446,6608,18
39232,25310,477,874,20
39233,236981,332,8324,11
39234,51424,32840,1785,285
39235,262418,4226,9234,118
39236,265606,1921,9353,61
39237,10555,6,373,0
39238,115912,496,3998,21
39239,234524,8733,8236,219
39240,82215,56801,2799,352
39241,174285,4226,6133,118
39242,180838,4226,6405,118
39243,46362,653,1608,27
39244,72411,266,2473,9
39245,123377,80463,4299,428
39246,194687,149830,6881,735
39247,72701,91500,2484,484
39248,106220,1240,3655,43
39249,79171,1240,2707,43
39250,197352,497,6964,22
39251,280592,2313,9897,70
39252,245138,1230,8616,42
39253,86250,4215,2954,117
39254,230357,34530,8083,296
39255,96329,1094,3301,36
39256,152744,919,5338,32
39257,165771,1921,5821,61
39258,187601,4022,6652,113
39259,206848,80463,7268,428
39260,272507,8984,9586,230
39261,60900,3495,2097,101
39262,36097,80463,1281,428
39263,202571,590,7125,24
39264,4842,653,178,27
39265,282625,1270,9974,45
39266,34615,4226,1215,118
39267,259908,1270,9136,45
39268,145054,21,5076,2
39269,110013,64839,3794,376
39270,252566,653,8887,27
39271,74519,2193,2546,67
39272,225092,8959,7909,229
39273,281704,1270,9932,45
39274,11402,79091,408,423
39275,225832,5618,7937,151
39276,165981,47610,5827,323
39277,159137,726,5554,29
39278,264592,161,9320,6
39279,6088,161,223,6
39280,120023,161,4170,6
39281,280891,4022,9902,113
39282,13459,33166,490,287
39283,61571,1619,2108,50
39284,272884,3814,9599,109
39285,109040,43919,3758,313
39286,138169,266,4825,9
39287,172542,4022,6068,113
39288,282584,5618,9971,151
39289,175174,590,6174,24
39290,244621,4022,8593,113
39291,3492,3101,129,88
39292,96964,3101,3325,88
39293,269965,4226,9493,118
39294,276418,592,9730,25
39295,111189,31658,3838,274
39296,203626,144398,7158,708
39297,75723,64620,2592,374
39298,177990,497,6290,22
39299,101198,4226,3492,118
39300,247758,2671,8716,74
39301,181698,91500,6431,484
39302,229274,1230,8050,42
39303,88453,47610,3031,323
39304,275733,919,9704,32
39305,50523,161,1746,6
39306,14601,592,543,25
39307,230532,64839,8093,376
39308,258196,1230,9072,42
39309,114784,590,3959,24
39310,13663,47610,497,323
39311,119367,1270,4136,45
39312,119823,4226,4160,118
39313,123692,6423,4312,167
39314,260902,4677,9174,128
39315,221169,1701,7777,52
39316,97859,4022,3357,113
39317,155618,122916,5423,612
39318,185618,919,6569,32
39319,76191,79091,2609,423
39320,99493,953,3411,33
39321,45155,332,1566,11
39322,246270,592,8650,25
39323,272417,48142,9581,325
39324,256609,5618,9018,151
39325,201305,161,7079,6
39326,90985,1240,3119,43
39327,70836,1270,2420,45
39328,24422,953,850,33
39329,240441,5618,8448,151
39330,30005,112171,1030,567
39331,177553,1270,6275,45
39332,15811,79091,583,423
39333,239914,1094,8422,36
39334,110013,4022,3794,113
39335,135413,266,4743,9
39336,215605,4543,7572,125
39337,100348,1240,3457,43
39338,14652,103335,546,542
39339,193795,21,6846,2
39340,35625,4022,1253,113
39341,136665,590,4775,24
39342,199910,266,7038,9
39343,147730,1791,5163,56
39344,227885,592,8005,25
39345,152575,230,5333,8
39346,272912,1240,9602,43
39347,128589,56174,4478,349
39348,87369,1230,2985,42
39349,67303,3421,2277,98
39350,235394,4226,8268,118
39351,183633,4226,6489,118
39352,244097,431,8580,17
39353,256179,2193,9003,67
39354,174143,1127,6127,38
39355,186738,592,6615,25
39356,246486,592,8659,25
39357,996,33166,39,287
39358,241229,1094,8473,36
39359,161029,3421,5623,98
39360,256666,303,9019,10
39361,109040,303,3758,10
39362,71286,8984,2436,230
39363,203084,21,7141,2
39364,255694,2622,8984,73
39365,270852,161,9527,6
39366,63552,79091,2181,423
39367,94144,953,3227,33
39368,11401,216,407,7
39369,167641,91500,5897,484
39370,261887,4543,9213,125
39371,41205,592,1438,25
39372,147298,3249,5143,94
39373,238820,4226,8383,118
39374,79462,68793,2713,381
39375,274103,47610,9650,323
39376,138443,91500,4830,484
39377,133292,2693,4654,77
39378,207246,4022,7281,113
39379,164794,3809,5783,107
39380,67411,303,2283,10
39381,168011,2671,5911,74
39382,99662,8851,3421,224
39383,223593,1094,7857,36
39384,189377,2313,6719,70
39385,30141,6,1039,0
39386,161877,3101,5659,88
39387,117236,1240,4045,43
39388,265606,8984,9353,230
39389,7398,47610,263,323
39390,228070,33166,8012,287
39391,185823,3421,6575,98
39392,263435,4022,9273,113
39393,188225,919,6677,32
39394,83061,77264,2839,416
39395,184386,4226,6523,118
39396,260730,5752,9168,152
39397,41649,590,1453,24
39398,118548,590,4100,24
39399,90134,3210,3094,92
39400,173183,2671,6089,74
39401,227884,1127,8004,38
39402,93978,653,3223,27
39403,2551,3101,106,88
39404,279576,3421,9860,98
39405,172172,919,6055,32
39406,167568,1240,5892,43
39407,161754,79091,5654,423
39408,186294,6,6597,0
39409,217359,56174,7628,349
39410,11705,3450,426,100
39411,154288,53121,5390,335
39412,282545,592,9970,25
39413,109950,2671,3790,74
39414,101957,4573,3510,126
39415,96672,1438,3314,49
39416,162177,1240,5673,43
39417,130561,3101,4550,88
39418,244621,6973,8593,184
39419,235690,161,8280,6
39420,207916,1921,7314,61
39421,161445,3421,5637,98
39422,121528,431,4220,17
39423,63228,592,2167,25
39424,154131,592,5383,25
39425,181870,953,6441,33
39426,227822,21,8002,2
39427,84660,175569,2898,828
39428,276694,4022,9738,113
39429,278097,1270,9797,45
39430,157935,64839,5511,376
39431,49590,5618,1714,151
39432,132574,1240,4628,43
39433,228642,590,8028,24
39434,231758,590,8145,24
39435,245095,4226,8613,118
39436,226999,590,7973,24
39437,140800,919,4922,32
39438,232807,21,8175,2
39439,33295,31658,1162,274
39440,89746,56174,3082,349
39441,173248,590,6095,24
39442,197802,919,6977,32
39443,53812,1270,1868,45
39444,125376,266,4368,9
39445,66719,47610,2257,323
39446,197052,2671,6955,74
39447,261865,100611,9212,527
39448,272427,590,9583,24
39449,1446,3101,63,88
39450,178216,653,6303,27
39451,127746,161,4443,6
39452,70848,4022,2421,113
39453,1364,3307,55,96
39454,256274,1240,9008,43
39455,19483,34437,691,294
39456,224278,4226,7883,118
39457,248881,56801,8764,352
39458,17642,592,639,25
39459,2790,161,110,6
39460,183936,40278,6505,305
39461,80720,3809,2750,107
39462,68936,477,2342,20
39463,269337,2313,9469,70
39464,240839,4022,8462,113
39465,109950,3450,3790,100
39466,175644,161,6197,6
39467,282194,497,9958,22
39468,60952,590,2098,24
39469,140897,590,4929,24
39470,184907,592,6540,25
39471,184509,303,6528,10
39472,12856,4022,468,113
39473,269337,79091,9469,423
39474,103438,93723,3562,499
39475,134943,592,4722,25
39476,137845,592,4816,25
39477,99149,3421,3403,98
39478,232744,592,8173,25
39479,225837,43919,7938,313
39480,136016,80463,4756,428
39481,158199,919,5516,32
39482,96672,4022,3314,113
39483,166869,592,5860,25
39484,90750,216,3110,7
39485,154288,80615,5390,430
39486,273037,4226,9608,118
39487,6681,1438,240,49
39488,160837,2193,5613,67
39489,213313,47610,7492,323
39490,125376,2193,4368,67
39491,262121,8935,9221,227
39492,81854,6,2784,0
39493,93773,332,3214,11
39494,50423,1411,1743,48
39495,267848,7227,9421,192
39496,274419,4226,9662,118
39497,15006,497,560,22
39498,167626,590,5894,24
39499,67910,3210,2298,92
39500,93773,2671,3214,74
39501,143745,592,5035,25
39502,87814,590,3005,24
39503,134489,590,4702,24
39504,261865,86864,9212,464
39505,146994,1438,5132,49
39506,183136,1829,6473,57
39507,205697,80463,7226,428
39508,270993,592,9531,25
39509,96928,1270,3324,45
39510,179448,592,6360,25
39511,19675,88950,697,475
39512,108117,33166,3731,287
39513,261797,1240,9209,43
39514,105769,122916,3641,612
39515,26982,1230,921,42
39516,143165,56174,5010,349
39517,176478,3450,6231,100
39518,177710,1240,6280,43
39519,134654,1177,4707,39
39520,184598,592,6531,25
39521,216280,592,7593,25
39522,132195,6,4612,0
39523,257787,477,9054,20
39524,165177,31658,5803,274
39525,175934,592,6207,25
39526,129718,4226,4530,118
39527,90594,477,3105,20
39528,159256,1240,5558,43
39529,163952,21,5739,2
39530,23574,230,828,8
39531,206917,266,7272,9
39532,5257,47610,198,323
39533,94211,8638,3230,216
39534,85504,1270,2931,45
39535,65444,3733,2218,105
39536,31979,99912,1109,524
39537,233188,1230,8185,42
39538,131368,216,4580,7
39539,133292,1217,4654,41
39540,14888,161,557,6
39541,2158,6,92,0
39542,6869,4226,247,118
39543,244060,653,8579,27
39544,107570,1270,3710,45
39545,241416,446,8486,18
39546,128291,1270,4462,45
39547,66948,953,2264,33
39548,136846,3101,4785,88
39549,90269,2335,3097,71
39550,87416,4252,2988,119
39551,12448,112171,454,567
39552,157321,1240,5484,43
39553,241229,953,8473,33
39554,71882,590,2455,24
39555,263812,47610,9284,323
39556,68659,95313,2331,506
39557,102325,80615,3521,430
39558,189165,4186,6711,116
39559,31897,3210,1106,92
39560,266237,3210,9374,92
39561,157840,79091,5508,423
39562,20034,32593,714,284
39563,47622,161,1644,6
39564,125637,64620,4376,374
39565,132745,2671,4634,74
39566,43220,21,1506,2
39567,108317,1270,3737,45
39568,97671,47610,3350,323
39569,42807,2193,1497,67
39570,272268,5618,9575,151
39571,79835,5618,2729,151
39572,228463,590,8025,24
39573,102892,21,3540,2
39574,29875,1270,1019,45
39575,187543,216,6651,7
39576,38790,161,1359,6
39577,234334,1240,8227,43
39578,204076,56174,7170,349
39579,210944,590,7402,24
39580,38145,72737,1341,400
39581,282409,2671,9965,74
39582,99888,2193,3430,67
39583,226749,6,7965,0
39584,68331,1240,2318,43
39585,195681,21,6912,2
39586,207428,1230,7286,42
39587,91945,1230,3156,42
39588,68659,91500,2331,484
39589,264575,1230,9318,42
39590,1364,1270,55,45
39591,273395,266,9620,9
39592,169082,1270,5945,45
39593,73316,431,2504,17
39594,116152,1094,4008,36
39595,264448,953,9310,33
39596,67405,266,2282,9
39597,269704,1438,9481,49
39598,12951,4505,474,123
39599,132043,56174,4606,349
39600,241973,1240,8505,43
39601,281790,54372,9938,343
39602,280448,47610,9891,323
39603,155976,128550,5431,627
39604,134832,1240,4716,43
39605,244879,3210,8605,92
39606,93984,590,3224,24
39607,114208,6332,3943,166
39608,36053,31658,1277,274
39609,33263,5584,1160,150
39610,94333,64,3235,4
39611,67073,497,2268,22
39612,35247,2335,1238,71
39613,170511,3210,6000,92
39614,82373,1230,2807,42
39615,42615,4022,1489,113
39616,85881,1270,2941,45
39617,90820,230,3112,8
39618,192890,4226,6821,118
39619,253059,8869,8913,225
39620,203715,1240,7161,43
39621,111001,80463,3828,428
39622,45490,47610,1581,323
39623,255842,8638,8991,216
39624,3099,590,118,24
39625,11051,2193,392,67
39626,181870,1094,6441,36
39627,234505,303,8234,10
39628,49182,590,1695,24
39629,259564,8984,9123,230
39630,138944,161,4846,6
39631,220423,6,7750,0
39632,240639,4989,8456,135
39633,41894,431,1463,17
39634,33545,66335,1172,378
39635,157218,1270,5478,45
39636,144513,1240,5055,43
39637,245424,80463,8629,428
39638,42494,31524,1486,271
39639,20418,1217,726,41
39640,109396,953,3770,33
39641,216477,79091,7597,423
39642,32972,3421,1146,98
39643,194690,4226,6882,118
39644,245544,99912,8633,524
39645,40151,2622,1409,73
39646,248407,2193,8747,67
39647,91788,590,3151,24
39648,118982,21,4121,2
39649,156412,47610,5442,323
39650,187288,1270,6637,45
39651,237411,1270,8341,45
39652,278097,2677,9797,75
39653,150560,1094,5258,36
39654,14875,497,555,22
39655,29899,590,1020,24
39656,127746,1240,4443,43
39657,214924,1913,7550,60
39658,82873,32291,2828,279
39659,178907,431,6335,17
39660,131948,80463,4597,428
39661,39623,103335,1382,542
39662,185645,161,6570,6
39663,148340,47610,5183,323
39664,170899,497,6010,22
39665,151206,4226,5274,118
39666,232490,2671,8167,74
39667,247615,6,8706,0
39668,217368,80463,7630,428
39669,42494,1913,1486,60
39670,262726,590,9245,24
39671,264625,1177,9321,39
39672,93773,2892,3214,84
39673,66512,266,2248,9
39674,219902,8984,7733,230
39675,86369,161,2959,6
39676,265865,1270,9360,45
39677,131196,1270,4575,45
39678,278064,592,9795,25
39679,89524,42900,3072,309
39680,48887,3101,1687,88
39681,128310,592,4464,25
39682,6292,953,226,33
39683,261586,590,9198,24
39684,193590,103335,6841,542
39685,148775,919,5201,32
39686,176155,6,6219,0
39687,130656,95309,4555,505
39688,256609,1921,9018,61
39689,24733,5618,858,151
39690,55491,161,1914,6
39691,41057,1240,1436,43
39692,103438,1127,3562,38
39693,204310,33166,7182,287
39694,279310,590,9845,24
39695,243076,1127,8544,38
39696,261865,4894,9212,134
39697,217749,47610,7646,323
39698,178687,161,6325,6
39699,169248,953,5951,33
39700,250561,1094,8823,36
39701,107722,592,3717,25
39702,261635,103259,9199,541
39703,82497,592,2811,25
39704,216431,4226,7596,118
39705,143084,1913,5007,60
39706,150407,230,5253,8
39707,110951,8984,3826,230
39708,263685,94780,9279,503
39709,198019,1752,6987,55
39710,102931,592,3545,25
39711,57215,1921,1967,61
39712,94333,374,3235,12
39713,210425,1921,7388,61
39714,44646,1921,1552,61
39715,144680,1921,5062,61
39716,13459,3893,490,110
39717,174899,4226,6163,118
39718,6054,161,221,6
39719,64586,91500,2196,484
39720,54205,5618,1877,151
39721,203553,21,7155,2
39722,180347,919,6393,32
39723,190733,303,6756,10
39724,42662,1921,1492,61
39725,129157,47610,4501,323
39726,7855,590,276,24
39727,251641,6,8859,0
39728,198503,161,7000,6
39729,47622,8984,1644,230
39730,260492,1230,9161,42
39731,12505,1240,459,43
39732,120465,1270,4190,45
39733,177399,4226,6269,118
39734,166659,79091,5852,423
39735,118120,303,4086,10
39736,99662,266,3421,9
39737,257998,3677,9065,103
39738,85504,1230,2931,42
39739,27822,592,947,25
39740,222778,79091,7829,423
39741,249895,919,8799,32
39742,25022,31658,871,274
39743,211941,56174,7445,349
39744,173947,497,6116,22
39745,40104,216,1406,7
39746,75927,1270,2599,45
39747,280897,80463,9903,428
39748,105417,31658,3621,274
39749,239077,592,8398,25
39750,167412,3450,5885,100
39751,111979,91500,3860,484
39752,59101,79091,2032,423
39753,21136,1270,751,45
39754,253059,1438,8913,49
39755,6886,21,249,2
39756,215856,592,7586,25
39757,251126,266,8843,9
39758,179091,230,6339,8
39759,184907,34437,6540,294
39760,149792,1270,5238,45
39761,83162,6,2841,0
39762,216280,33166,7593,287
39763,216754,68793,7606,381
39764,60591,216,2086,7
39765,98120,1270,3367,45
39766,261865,91890,9212,488
39767,182975,80463,6470,428
39768,258618,590,9091,24
39769,23389,1270,821,45
39770,216565,590,7603,24
39771,146413,33166,5108,287
39772,177710,3809,6280,107
39773,121763,103228,4231,540
39774,90268,1921,3096,61
39775,48131,1230,1661,42
39776,230183,83369,8074,445
39777,95,1094,2,36
39778,274512,230,9666,8
39779,281475,1127,9921,38
39780,113755,59295,3926,360
39781,54031,592,1872,25
39782,75927,4226,2599,118
39783,181115,4022,6417,113
39784,34864,919,1228,32
39785,170511,919,6000,32
39786,232931,544,8181,23
39787,87372,590,2986,24
39788,90820,266,3112,9
39789,234829,266,8250,9
39790,129441,374,4518,12
39791,42615,1438,1489,49
39792,11777,266,431,9
39793,157870,953,5509,33
39794,42615,4226,1489,118
39795,117852,1270,4075,45
39796,60278,56174,2075,349
39797,242249,592,8519,25
39798,29166,21,994,2
39799,47382,77866,1635,417
39800,166659,4022,5852,113
39801,73145,26198,2496,247
39802,35520,161,1247,6
39803,33706,1621,1176,51
39804,59013,4022,2029,113
39805,225316,33166,7918,287
39806,80108,6,2741,0
39807,34374,919,1205,32
39808,30074,1270,1036,45
39809,129254,2335,4508,71
39810,160950,230,5620,8
39811,81616,91500,2778,484
39812,200229,416,7049,16
39813,212003,33166,7449,287
39814,236000,953,8291,33
39815,124285,1230,4330,42
39816,276627,1619,9736,50
39817,276418,216,9730,7
39818,277068,216,9754,7
39819,118395,4226,4095,118
39820,282670,53121,9976,335
39821,188873,4022,6702,113
39822,211953,91500,7446,484
39823,277473,3101,9767,88
39824,224377,2693,7887,77
39825,27161,653,926,27
39826,129104,3450,4498,100
39827,246193,1240,8649,43
39828,52018,1240,1810,43
39829,117821,3450,4072,100
39830,121688,31658,4229,274
39831,212910,1127,7475,38
39832,10625,1240,377,43
39833,65539,653,2220,27
39834,69713,47610,2370,323
39835,216477,56801,7597,352
39836,277812,40278,9781,305
39837,279184,653,9840,27
39838,166659,2335,5852,71
39839,213652,1921,7506,61
39840,235534,477,8273,20
39841,238044,3421,8360,98
39842,182827,53550,6464,336
39843,161200,1189,5630,40
39844,106228,5618,3656,151
39845,215332,919,7560,32
39846,252801,1094,8899,36
39847,278050,4226,9794,118
39848,165064,431,5796,17
39849,126643,4022,4410,113
39850,246643,266,8666,9
39851,246455,1752,8656,55
39852,124285,1300,4330,46
39853,152250,5618,5317,151
39854,217186,653,7620,27
39855,148955,161,5206,6
39856,33545,5618,1172,151
39857,281988,21,9951,2
39858,178897,33166,6334,287
39859,5838,91500,216,484
39860,94761,3210,3250,92
39861,36063,1094,1278,36
39862,235397,1240,8269,43
39863,200229,161,7049,6
39864,145034,4533,5074,124
39865,130561,2671,4550,74
39866,167490,4215,5888,117
39867,130039,1189,4538,40
39868,83048,590,2838,24
39869,281790,21,9938,2
39870,84351,592,2883,25
39871,227884,4226,8004,118
39872,3431,590,124,24
39873,128367,43396,4468,311
39874,185963,1230,6586,42
39875,233583,266,8202,9
39876,124882,842,4346,31
39877,239050,1230,8397,42
39878,124528,592,4337,25
39879,207647,34530,7300,296
39880,33252,953,1159,33
39881,169758,64839,5963,376
39882,88326,80463,3025,428
39883,263065,8984,9257,230
39884,28361,3893,962,110
39885,75504,2671,2585,74
39886,161034,592,5624,25
39887,211875,91890,7443,488
39888,247809,8984,8719,230
39889,91343,919,3134,32
39890,160031,590,5582,24
39891,247809,6,8719,0
39892,7214,1240,256,43
39893,28839,1270,976,45
39894,40144,54372,1408,343
39895,135766,3450,4751,100
39896,116694,590,4028,24
39897,22796,1240,795,43
39898,29873,95313,1018,506
39899,269497,4533,9475,124
39900,267665,5752,9415,152
39901,159069,1270,5552,45
39902,187735,72737,6658,400
39903,21379,33166,761,287
39904,86856,161,2969,6
39905,121517,431,4219,17
39906,281043,1270,9907,45
39907,78874,2193,2696,67
39908,178352,2335,6313,71
39909,119962,33166,4166,287
39910,51410,56174,1783,349
39911,233225,2335,8188,71
39912,100934,1270,3481,45
39913,133893,2313,4677,70
39914,135178,7244,4733,193
39915,169842,1240,5966,43
39916,75401,161,2584,6
39917,5838,80463,216,428
39918,215605,91500,7572,484
39919,39903,592,1395,25
39920,167490,5356,5888,142
39921,230183,1240,8074,43
39922,25372,953,876,33
39923,105594,56174,3634,349
39924,143700,91500,5031,484
39925,224609,6,7896,0
39926,42240,6,1471,0
39927,119814,477,4159,20
39928,247066,47610,8681,323
39929,124106,1240,4328,43
39930,39046,416,1366,16
39931,171510,592,6030,25
39932,111417,590,3844,24
39933,65211,2671,2209,74
39934,78332,1619,2669,50
39935,20869,40278,743,305
39936,14529,2671,541,74
39937,236981,93805,8324,500
39938,281720,1240,9933,43
39939,15917,5392,586,143
39940,96691,133802,3315,655
39941,227269,6881,7980,179
39942,241784,230,8495,8
39943,38811,592,1360,25
39944,84733,101577,2900,532
39945,148279,161,5180,6
39946,103438,6650,3562,172
39947,212806,2120,7471,65
39948,241791,3421,8496,98
39949,216049,47610,7590,323
39950,211138,5618,7408,151
39951,250771,919,8828,32
39952,168474,80615,5927,430
39953,132638,5618,4630,151
39954,30233,6,1042,0
39955,269489,919,9474,32
39956,270736,1270,9521,45
39957,40756,2693,1431,77
39958,57082,103228,1965,540
39959,179733,374,6369,12
39960,75140,64620,2567,374
39961,216280,103335,7593,542
39962,138169,2671,4825,74
39963,128244,653,4460,27
39964,269183,34437,9466,294
39965,155976,112171,5431,567
39966,231829,5618,8148,151
39967,176380,1411,6228,48
39968,61656,3101,2113,88
39969,155976,56174,5431,349
39970,78779,2671,2692,74
39971,106935,1127,3690,38
39972,234334,79091,8227,423
39973,40894,592,1435,25
39974,64969,2193,2205,67
39975,198324,216,6997,7
39976,88453,80463,3031,428
39977,197370,1921,6965,61
39978,261316,47610,9187,323
39979,30673,590,1060,24
39980,269498,919,9476,32
39981,217752,653,7647,27
39982,161445,43919,5637,313
39983,241513,6,8487,0
39984,43176,1270,1505,45
39985,140866,8254,4927,211
39986,50182,91500,1738,484
39987,251641,216,8859,7
39988,70167,8984,2395,230
39989,186630,3101,6611,88
39990,113755,5475,3926,146
39991,41823,590,1458,24
39992,69729,592,2371,25
39993,186294,3677,6597,103
39994,276418,4226,9730,118
39995,36328,1127,1289,38
39996,137096,80463,4793,428
39997,78672,2084,2689,64
39998,111889,230,3858,8
39999,233225,590,8188,24
40000,61937,590,2124,24
40001,33247,43396,1158,311
40002,147400,56174,5148,349
40003,14529,4226,541,118
40004,259899,1270,9135,45
40005,233203,1240,8186,43
40006,35247,6440,1238,168
40007,218845,8984,7681,230
40008,94432,2671,3237,74
40009,8446,64839,289,376
40010,166556,92210,5847,490
40011,71317,4226,2437,118
40012,1922,2677,81,75
40013,186502,33166,6607,287
40014,9440,1240,332,43
40015,77674,43396,2649,311
40016,150867,77866,5266,417
40017,166949,919,5866,32
40018,172648,43396,6072,311
40019,30651,21,1059,2
40020,161970,4226,5664,118
